ID,Reference,Binomial,Genus,Species,Replicate,Specific_location,Location,Taxonomic_group,Latitude,Longitude,System,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022
New2024_369,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_latrans,Canis,latrans,0,1,"Pukaskwa National Park, Ontario, 50",Mammals,48.2554,-86.1321,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0
New2024_37,"Open Government: Sinclair, A., Schnute, J., Haigh, R., Starr, P., Stanley, R. D., Fargo, J., and Workman, G. 2003. Feasibility of multispecies groundfish bottom trawl surveys on the BC coast. DFO Can. Sci. Advis. Sec. Res. Doc. 2003/049. AND King, J.R., Surry, A.M., Wyeth, M.R., Olsen, N., and Workman, G. 2013. Strait of Georgia groundfish bottom trawl survey, March 14 – 24, 2012. Can. Tech. Rep. Fish. Aquat. Sci. 3056: vii + 58 p.",Lycodes_pacificus,Lycodes,pacificus,0,0,Strait of Georgia,Fish,49.35,-123.87,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122714.8,NULL,NULL,126572,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_370,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_latrans,Canis,latrans,0,1,"Pukaskwa National Park, Ontario, 51",Mammals,48.2990,-86.1559,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.002770083,0,0,0,0,0,0,0
New2024_371,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_latrans,Canis,latrans,0,1,"Pukaskwa National Park, Ontario, 52",Mammals,48.2554,-86.1321,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0
New2024_372,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 54",Mammals,48.0243,-85.9065,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.005524862,0.005540166,0.002762431,0,0,0.002840909,0.004975124
New2024_373,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 55",Mammals,48.0614,-85.9646,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.002808989,0.002770083,0.008547009,0,0.023076923,0,0.005
New2024_374,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 56",Mammals,48.3856,-86.1878,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.005524862,0.004608295,0,0.019390582,0.002762431,0,0.018181818
New2024_375,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 57",Mammals,48.5630,-86.2368,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.006369427,0.017730496,NULL,NULL
New2024_376,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 58",Mammals,48.3724,-86.1903,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.00621118,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_377,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 59",Mammals,48.4635,-86.2331,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.003154574,0.016129032,0.040133779,0.034482759
New2024_378,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 60",Mammals,48.1149,-86.0354,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.002808989,0.005633803,0,0.005714286,0
New2024_379,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 61",Mammals,48.0243,-85.9065,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.005524862,0.005540166,0.002762431,0,0,0.002840909,0.004975124
New2024_38,"Open Government: Sinclair, A., Schnute, J., Haigh, R., Starr, P., Stanley, R. D., Fargo, J., and Workman, G. 2003. Feasibility of multispecies groundfish bottom trawl surveys on the BC coast. DFO Can. Sci. Advis. Sec. Res. Doc. 2003/049. AND King, J.R., Surry, A.M., Wyeth, M.R., Olsen, N., and Workman, G. 2013. Strait of Georgia groundfish bottom trawl survey, March 14 – 24, 2012. Can. Tech. Rep. Fish. Aquat. Sci. 3056: vii + 58 p.",Lyopsetta_exilis,Lyopsetta,exilis,0,0,Strait of Georgia,Fish,49.35,-123.87,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,825562.1714,NULL,NULL,1079457.727,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_380,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 62",Mammals,48.0614,-85.9646,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.002808989,0.002770083,0.008547009,0,0.023076923,0,0.005
New2024_381,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 63",Mammals,48.3856,-86.1878,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.005524862,0.004608295,0,0.019390582,0.002762431,0,0.018181818
New2024_382,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 64",Mammals,48.5630,-86.2368,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.006369427,0.017730496,NULL,NULL
New2024_383,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 65",Mammals,48.3724,-86.1903,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.00621118,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_384,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 66",Mammals,48.4635,-86.2331,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.003154574,0.016129032,0.040133779,0.034482759
New2024_385,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 67",Mammals,48.1149,-86.0354,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.002808989,0.005633803,0,0.005714286,0
New2024_386,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 68",Mammals,48.0243,-85.9065,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.005524862,0.005540166,0.002762431,0,0,0.002840909,0.004975124
New2024_387,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 69",Mammals,48.0614,-85.9646,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.002808989,0.002770083,0.008547009,0,0.023076923,0,0.005
New2024_388,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 70",Mammals,48.3856,-86.1878,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.005524862,0.004608295,0,0.019390582,0.002762431,0,0.018181818
New2024_389,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 71",Mammals,48.5630,-86.2368,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.006369427,0.017730496,NULL,NULL
New2024_39,"Open Government: Sinclair, A., Schnute, J., Haigh, R., Starr, P., Stanley, R. D., Fargo, J., and Workman, G. 2003. Feasibility of multispecies groundfish bottom trawl surveys on the BC coast. DFO Can. Sci. Advis. Sec. Res. Doc. 2003/049. AND King, J.R., Surry, A.M., Wyeth, M.R., Olsen, N., and Workman, G. 2013. Strait of Georgia groundfish bottom trawl survey, March 14 – 24, 2012. Can. Tech. Rep. Fish. Aquat. Sci. 3056: vii + 58 p.",Merluccius_productus,Merluccius,productus,0,0,Strait of Georgia,Fish,49.35,-123.87,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,538310.3714,NULL,NULL,2901912,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_390,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 72",Mammals,48.3724,-86.1903,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.00621118,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_391,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 73",Mammals,48.4635,-86.2331,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.003154574,0.016129032,0.040133779,0.034482759
New2024_392,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Pekania_pennanti,Pekania,pennanti,0,1,"Pukaskwa National Park, Ontario, 74",Mammals,48.1149,-86.0354,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.002808989,0.005633803,0,0.005714286,0
New2024_393,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 76",Mammals,48.6009,-86.2894,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.003436426,0,0.002793296,0.004901961,0,0.002785515,0
New2024_394,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 77",Mammals,48.5029,-86.2457,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.006622517,0.006097561,0.022222222,0.017123288,0.023121387,0.002785515,0.011299435,0.027027027
New2024_395,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 78",Mammals,48.5898,-86.2698,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.016949153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_396,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 79",Mammals,48.5691,-86.2378,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.013850416,0.051829268,0.028070175,0.02173913,0.035555556,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_397,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 80",Mammals,48.1143,-86.0368,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.008310249,0.002770083,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_398,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 81",Mammals,48.1753,-86.0835,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.002770083,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_399,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 82",Mammals,48.6009,-86.2894,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.003436426,0,0.002793296,0.004901961,0,0.002785515,0
New2024_4,"Cairns, D.K. 2020. Landings, abundance indicators, and biological data for a potential range-wide American eel stock assessment. Canadian Data Reports of Fisheries and Aquatic Science No. 1311: v + 180 pp. Available at publications.gc.ca/collections/collection_2020/mpo-dfo/Fs97-13-1311-eng.pdf. Online supplemental material at https://open.canada.ca/data/dataset/7ce80b52-b555-11ea-bdf6-1860247f53e3. ",Anguilla_rostrata,Anguilla,rostrata,0,1,"Miramichi River, NB",Fish,46.8,-65.9,Freshwater,0.313322926,1.897182123,1.456718679,1.249257629,1.569650065,1.230275789,1.061065263,1.241562391,0.651668789,0.158635886,0.151892392,0.372327534,0.887813885,0.944450229,0.470377876,0.178368493,0.150048508,0.175511125,0.272608259,0.071285513,0.246758844,0,0.158565203,0.635716308,0.209035258,0.07126194,0.669161921,0.322420626,0.505097972,0.868933319,0.588160638,1.360247449,0.570424761,0.553366593,0.78515708,0.980957898,0.679477487,1.464251947,0.426401812,0.768555454,0.74673755,0.123933918,1.252664934,0.619115798,0.227997965,0.307112975,0.132004645,0.066818595,0.652612869,0.448926259,Null,Null,Null
New2024_40,"Open Government: Sinclair, A., Schnute, J., Haigh, R., Starr, P., Stanley, R. D., Fargo, J., and Workman, G. 2003. Feasibility of multispecies groundfish bottom trawl surveys on the BC coast. DFO Can. Sci. Advis. Sec. Res. Doc. 2003/049. AND King, J.R., Surry, A.M., Wyeth, M.R., Olsen, N., and Workman, G. 2013. Strait of Georgia groundfish bottom trawl survey, March 14 – 24, 2012. Can. Tech. Rep. Fish. Aquat. Sci. 3056: vii + 58 p.",Microstomus_pacificus,Microstomus,pacificus,0,0,Strait of Georgia,Fish,49.35,-123.87,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140573.0571,NULL,NULL,135568,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_400,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 83",Mammals,48.5029,-86.2457,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.006622517,0.006097561,0.022222222,0.017123288,0.023121387,0.002785515,0.011299435,0.027027027
New2024_401,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 84",Mammals,48.5898,-86.2698,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.016949153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
New2024_402,Pukaskwa National Park. 2024. Wolf - Pukaskwa Open Data. Parks Canada. (provided in email),Canis_lupus,Canis,lupus,0,1,"Pukaskwa National Park, Ontario, 85",Mammals,48.5691,-86.2378,Terrestrial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.013850416,0.051829268,0.028070175,0.02173913,0.035555556,NULL,NULL,NULL,NULL,NULL,NULL,NULL
